global_time,crystal,edep,x,y,z,slice_sect,time
 52752353429.17653,1,54.022,39.770,117.395,-218.362,14,71623201.828
 52752353429.17653,1,65.526,37.568,118.963,-208.559,04,71623201.862
 52752353429.17653,22,117.492,8.003,165.367,-252.903,44,71623202.109
 52823976630.13094,37,441.159,-61.932,-249.586,-169.740,44,119965446.583
 52985406008.40607,27,430.004,-191.891,57.441,-145.575,01,9693070.586
 52985406008.40607,27,295.819,-191.991,57.617,-145.860,01,9693070.588
 52985406008.40607,27,33.157,-173.018,77.742,-177.512,25,9693070.728
 52985406008.40607,28,8.000,-162.456,87.996,-186.329,21,9693070.785
 52985406008.40607,28,86.783,-152.841,96.066,-197.553,21,9693070.841
 52985406008.40607,4,71.557,-98.287,92.107,-242.607,34,9693071.077
 52985406008.40607,4,150.887,-93.984,91.973,-259.231,34,9693071.135
 52985406008.40607,4,81.439,-78.953,118.019,-262.050,45,9693071.236
 52985406008.40607,5,57.475,-54.199,104.382,-255.472,30,9693071.332
 52985406008.40607,5,18.761,-52.596,117.489,-255.121,31,9693071.376
 52985406008.40607,5,99.118,-52.947,117.820,-256.443,31,9693071.381
 52985406008.40607,10,222.461,41.945,-78.322,-223.530,02,9693070.562
 52985406008.40607,10,704.469,42.239,-78.690,-223.963,02,9693070.564
 52985406008.40607,9,106.404,5.801,-51.572,-238.934,05,9693070.724
 52985406008.40607,9,9.505,5.899,-52.757,-236.755,05,9693070.732
 52985406008.40607,9,127.690,6.009,-52.776,-236.676,05,9693070.733
 53262014237.41339,36,701.978,68.985,-185.334,-160.889,12,47489010.713
 53262014237.41339,39,166.502,88.750,-191.151,-165.180,25,47489010.783
 53262014237.41339,39,30.121,94.037,-200.798,-166.223,34,47489010.820
 53312024710.99170,15,384.961,180.325,66.032,-140.311,01,115290050.241
 53312024710.99170,15,35.286,179.077,37.031,-159.121,05,115290050.349
 53312024710.99170,15,34.449,178.126,37.916,-158.863,05,115290050.354
 53312024710.99170,15,34.142,174.461,58.412,-149.429,01,115290050.430
 53312024710.99170,15,105.663,176.669,68.310,-151.713,01,115290050.465
 53312024710.99170,15,24.428,173.319,66.894,-150.593,01,115290050.477
 53312024710.99170,15,19.433,173.313,67.001,-150.431,01,115290050.478
 53312024710.99170,15,88.496,173.586,66.739,-150.175,01,115290050.479
 53427314760.43835,16,962.512,150.290,21.540,-180.745,01,5582332.117
 53427314760.43835,16,7.918,147.906,31.647,-181.729,05,5582332.152
 53427314760.43835,16,55.889,147.817,39.133,-183.296,05,5582332.177
 53427314760.43835,16,109.689,146.291,49.274,-195.418,15,5582332.230
 53427314760.43835,16,196.992,159.982,41.393,-205.506,25,5582332.293
 53899291358.43283,0,848.455,41.265,52.049,-292.149,45,208879382.580
 53899291358.43283,0,44.583,43.955,46.573,-291.852,45,208879382.601
 53899291358.43283,0,8.390,36.402,23.475,-289.733,43,208879382.682
 53899291358.43283,9,122.251,5.717,-63.680,-311.583,54,208879382.999
 54113224936.22202,9,765.442,-46.746,-57.563,-250.028,22,24212095.967
 54113224936.22202,9,385.606,-46.412,-53.263,-254.110,22,24212095.987
 54113224936.22202,9,181.952,-46.263,-53.650,-253.153,22,24212095.991
 54177217212.99538,19,902.107,165.882,164.020,-165.921,34,48746287.557
 54177217212.99538,19,430.893,169.613,160.804,-167.296,34,48746287.574
 54177217212.99538,41,963.704,144.940,-139.280,-195.462,30,48746287.536
 54177217212.99538,41,17.949,144.590,-138.122,-193.978,35,48746287.542
 54177217212.99538,41,64.787,120.679,-115.898,-196.029,11,48746287.656
 54177217212.99538,41,116.071,125.900,-120.452,-202.188,21,48746287.687
 54225963499.59589,4,809.751,-82.303,90.647,-232.811,25,110332932.486
 54225963499.59589,4,194.510,-85.073,86.050,-233.682,24,110332932.504
 54225963499.59589,4,26.942,-77.260,87.614,-232.335,15,110332932.531
 54225963499.59589,4,27.314,-71.580,101.919,-240.205,25,110332932.588
 54225963499.59589,4,26.725,-65.553,107.789,-230.853,25,110332932.630
 54225963499.59589,4,86.759,-65.594,107.827,-230.882,25,110332932.631
 54819931089.75494,43,113.354,197.357,-71.151,-147.897,11,72306419.866
 54819931089.75494,43,293.775,201.276,-74.531,-152.510,21,72306419.889
 54819931089.75494,43,554.445,230.821,-78.612,-162.384,41,72306419.993
 54819931089.75494,43,11.138,222.960,-83.278,-150.142,31,72306420.044
 54819931089.75494,43,80.943,216.810,-84.606,-147.114,31,72306420.068
 54819931089.75494,43,27.109,224.416,-85.194,-147.190,32,72306420.093
 54819931089.75494,43,13.345,224.427,-85.343,-147.316,32,72306420.094
 54819931089.75494,43,77.891,221.992,-84.655,-148.600,31,72306420.103
 55673450524.34604,43,757.152,177.712,-63.372,-145.881,00,30340491.698
 55673450524.34604,43,116.026,176.602,-68.041,-146.818,00,30340491.714
 55703791015.24844,16,273.061,173.652,39.149,-203.996,20,85101186.165
 55703791015.24844,16,215.821,194.189,38.336,-214.058,30,85101186.241
 55703791015.24844,16,381.619,226.098,16.513,-232.344,51,85101186.384
 56057232232.35009,37,709.759,-20.959,-218.839,-169.529,30,5649301.088
 56057232232.35009,37,270.654,-22.979,-216.856,-175.513,35,5649301.110
 56057232232.35009,37,68.199,-30.690,-226.491,-166.173,35,5649301.162
 56057232232.35009,37,123.388,-21.016,-222.498,-162.899,20,5649301.199
 56480098736.67802,40,422.847,40.893,-146.723,-191.351,02,9607724.128
 56480098736.67802,40,550.060,43.121,-146.960,-199.202,13,9607724.155
 56480098736.67802,40,360.093,49.486,-144.253,-198.980,13,9607724.178
 56489706459.98885,0,409.310,73.402,31.989,-293.754,41,274568074.920
 56489706459.98885,0,77.237,69.963,31.722,-293.208,42,274568074.931
 56489706459.98885,0,106.162,80.304,33.114,-291.547,41,274568074.967
 57051515457.96789,14,1015.414,97.167,-124.734,-240.825,33,17308252.309
 57051515457.96789,14,156.443,90.612,-106.768,-238.132,34,17308252.419
 57051515457.96789,6,488.294,-52.596,12.641,-240.719,02,17308252.171
 57051515457.96789,6,487.879,-75.912,-1.636,-259.825,20,17308252.282
 57051515457.96789,6,58.470,-40.524,24.553,-258.336,23,17308252.429
 57051515457.96789,6,137.357,-38.048,20.156,-264.852,23,17308252.456
 57429441617.61050,37,963.425,-25.736,-238.858,-175.553,40,14570510.414
 57429441617.61050,37,204.191,-52.253,-231.924,-185.603,44,14570510.512
 57429441617.61050,37,9.399,-50.642,-230.674,-184.502,44,14570510.519
 57429441617.61050,37,155.984,-43.682,-226.700,-186.974,45,14570510.547
 57750228362.72576,26,284.319,-121.468,128.240,-228.646,34,26054182.683
 57750228362.72576,26,322.461,-141.097,147.619,-238.311,55,26054182.781
 57987973243.77906,0,926.277,30.075,30.256,-232.610,04,181293406.529
 58181535883.78598,43,449.220,197.797,-69.759,-157.690,20,61938073.953
 58181535883.78598,43,105.995,198.995,-69.402,-158.541,20,61938073.958
 58181535883.78598,43,43.217,200.886,-68.933,-158.249,20,61938073.965
 58181535883.78598,43,2.187,203.721,-69.744,-158.520,21,61938073.975
 58181535883.78598,43,12.661,208.369,-70.458,-159.423,21,61938073.991
 58181535883.78598,43,337.368,213.366,-70.898,-162.339,31,61938074.010
 58243473956.85157,3,196.747,12.149,68.783,-283.434,42,32916384.973
 58243473956.85157,3,88.388,-8.398,74.044,-292.130,42,32916385.049
 58243473956.85157,3,180.249,-8.674,74.485,-292.977,42,32916385.053
 58243473956.85157,3,148.168,-6.967,67.789,-282.400,32,32916385.095
 58737793449.67192,23,542.501,-50.594,244.614,-201.755,55,27755719.123
 59239517082.77658,25,939.461,-105.138,169.728,-175.895,20,218013178.687
 59239517082.77658,25,232.539,-105.751,168.508,-173.898,20,218013178.695
 59574588428.26952,16,31.342,159.658,-7.405,-180.007,02,206382967.252
 59574588428.26952,16,601.339,162.033,-8.085,-183.123,02,206382967.265
 59574588428.26952,44,323.638,151.411,-23.322,-205.752,14,206382967.363
 59574588428.26952,44,42.075,151.384,-23.294,-205.734,14,206382967.363
 59574588428.26952,13,173.606,119.142,-16.180,-224.860,14,206382967.490
 59906841877.00467,13,550.885,94.415,-17.031,-224.058,00,229911724.810
 59906841877.00467,13,30.798,110.674,-20.429,-229.241,15,229911724.868
 136753601.00124,6,407.032,-37.078,-17.731,-263.303,24,44939788.361
 136753601.00124,34,178.548,-99.073,-121.239,-225.723,34,44939788.783
 136753601.00124,34,247.538,-102.081,-129.138,-243.593,44,44939788.849
 136753601.00124,25,718.872,-115.528,195.370,-150.782,22,44939788.366
 136753601.00124,25,244.882,-117.767,192.913,-155.310,21,44939788.384
 136753601.00124,25,49.423,-116.194,217.612,-158.470,43,44939788.468
 136753601.00124,25,57.100,-126.351,222.301,-151.744,42,44939788.511
 136753601.00124,25,17.294,-123.614,222.467,-151.490,42,44939788.521
 136753601.00124,25,84.429,-124.905,225.523,-152.149,42,44939788.532
 2167361226.62028,20,206.832,109.227,131.204,-211.812,22,127454236.718
 2167361226.62028,20,664.559,136.191,138.958,-248.177,52,127454236.872
 2167361226.62028,16,253.030,185.526,49.923,-246.461,55,127454237.270
 2294815462.43077,36,881.864,29.581,-171.013,-170.580,01,22995318.825
 2294815462.43077,36,290.136,26.095,-169.913,-170.601,01,22995318.838
 2365470681.79711,42,91.802,188.305,3.707,-142.467,03,79159605.785
 2365470681.79711,42,932.253,193.234,5.186,-147.489,03,79159605.809
 2365470681.79711,42,59.363,203.783,-51.682,-137.673,15,79159606.005
 2697371177.38878,42,381.629,215.522,-45.235,-154.507,25,104849738.154
 2802220914.64432,34,12.320,-95.147,-91.032,-206.650,04,201228711.092
 2802220914.64432,34,91.724,-90.914,-98.028,-203.689,04,201228711.121
 2802220914.64432,34,54.392,-86.094,-98.326,-206.268,04,201228711.140
 2802220914.64432,34,70.549,-85.538,-99.307,-205.740,04,201228711.144
 2802220914.64432,34,108.297,-86.016,-98.893,-206.222,04,201228711.147
 2802220914.64432,18,697.284,92.202,177.811,-156.376,15,201228711.047
 2802220914.64432,18,183.338,100.852,173.940,-162.457,10,201228711.084
 2802220914.64432,18,291.378,99.719,172.580,-164.864,10,201228711.094
 3003449624.84326,19,694.574,154.261,126.726,-142.061,04,26125330.939
 3003449624.84326,19,231.379,145.922,125.071,-138.866,04,26125330.969
 3003449624.84326,19,19.958,142.174,158.373,-131.476,02,26125331.084
 3003449624.84326,19,89.152,147.999,169.474,-124.658,12,26125331.131
 3003449624.84326,19,136.936,148.130,169.472,-124.974,12,26125331.132
 3071671248.23303,10,1043.101,53.535,-105.217,-218.795,13,25979572.287
 3071671248.23303,10,129.845,54.145,-103.612,-218.589,13,25979572.293
 3071671248.23303,10,17.495,54.466,-104.119,-218.044,13,25979572.296
 3071671248.23303,21,29.880,14.134,184.315,-145.560,00,25979573.314
 3071671248.23303,21,13.742,14.491,184.339,-145.553,00,25979573.315
 3071671248.23303,21,65.735,14.924,184.128,-146.678,05,25979573.319
 3097650819.69117,24,942.389,-158.297,113.332,-160.836,12,179504608.157
 3097650819.69117,24,6.727,-149.845,105.893,-160.611,02,179504608.194
 3821365853.91891,25,47.509,-116.118,197.259,-168.991,30,186573960.184
 3821365853.91891,25,456.293,-135.499,202.160,-187.495,40,186573960.275
 3821365853.91891,22,55.810,49.493,152.886,-225.980,33,186573960.150
 3821365853.91891,22,27.057,51.288,162.744,-235.674,33,186573960.197
 4381623821.27232,44,904.078,192.305,-74.295,-219.028,41,94900835.493
 4381623821.27232,44,5.148,162.327,-49.467,-226.023,34,94900835.625
 4381623821.27232,44,32.326,155.456,-42.302,-225.686,34,94900835.658
 4381623821.27232,44,230.448,155.328,-32.963,-228.938,34,94900835.691
 4566392059.53497,1,209.889,54.918,101.015,-289.017,51,11696671.196
 5553002026.16519,43,464.780,223.192,-94.669,-145.050,32,78441605.798
 5553002026.16519,43,164.906,238.221,-128.061,-169.214,53,78441606.154
 5845913756.84638,39,614.702,128.241,-183.408,-205.438,40,12521929.795
 5845913756.84638,39,557.298,136.675,-191.748,-202.734,50,12521929.836
 6206616370.11874,3,200.954,-33.999,57.336,-243.625,15,32141142.749
 6206616370.11874,3,885.143,-39.970,51.189,-286.216,45,32141142.894
 6206616370.11874,3,45.137,-39.948,50.943,-285.941,45,32141142.895
 6206616370.11874,3,2.742,-43.354,46.973,-285.427,45,32141142.912
 6206616370.11874,6,48.976,-52.516,30.651,-286.612,42,32141142.975
 6206616370.11874,6,16.478,-59.142,32.796,-296.526,42,32141143.015
 6206616370.11874,6,13.331,-59.330,38.007,-299.550,42,32141143.035
 6206616370.11874,6,120.239,-60.223,39.381,-298.898,42,32141143.041
 6238757512.02416,7,569.865,-99.092,-65.058,-223.040,14,149649595.563
 6238757512.02416,7,333.767,-98.890,-64.968,-223.467,14,149649595.565
 6238757512.02416,32,90.198,-150.633,-64.326,-245.575,44,149649595.753
 6238757512.02416,32,41.406,-156.633,-81.622,-234.232,44,149649595.824
 6238757512.02416,32,136.763,-157.952,-84.337,-238.292,44,149649595.841
 6765823472.49120,26,566.182,-86.570,123.108,-217.278,23,144996302.701
 6765823472.49120,26,332.284,-97.243,116.850,-229.188,34,144996302.758
 6765823472.49120,26,39.377,-96.504,117.371,-230.053,34,144996302.763
 6765823472.49120,26,82.678,-95.555,122.207,-231.374,33,144996302.780
 6765823472.49120,26,10.070,-93.354,130.514,-222.920,23,144996302.820
 6765823472.49120,26,9.650,-91.243,133.467,-222.470,23,144996302.832
 6765823472.49120,26,131.760,-90.498,140.202,-224.964,33,144996302.856
 6928408688.38034,33,532.778,-155.885,-203.412,-182.508,52,209631053.994
 7301498799.26060,28,304.806,-144.350,94.470,-194.001,12,51454175.446
 7301498799.26060,28,457.465,-148.529,104.606,-202.233,22,51454175.492
 7301498799.26060,28,271.297,-194.648,113.275,-217.144,51,51454175.656
 7301498799.26060,28,107.487,-195.194,112.193,-216.718,51,51454175.660
 7301498799.26060,27,191.944,-220.016,126.609,-199.891,55,51454175.771
 7361136007.61596,21,844.053,37.712,223.162,-145.204,24,189287954.686
 7854445683.88054,3,880.692,-30.888,46.191,-266.406,24,105206328.656
 7854445683.88054,3,83.365,-19.959,35.465,-254.491,14,105206328.721
 7854445683.88054,3,12.570,-18.987,33.848,-257.582,24,105206328.733
 7854445683.88054,3,1.737,-18.103,28.255,-259.475,24,105206328.753
 7854445683.88054,9,144.070,-21.743,-26.380,-257.250,23,105206328.935
 8242245756.65345,7,433.978,-130.273,-82.941,-283.351,54,6895839.731
 8242245756.65345,7,674.352,-130.040,-82.810,-285.585,54,6895839.738
 8242245756.65345,7,105.370,-131.001,-93.347,-276.324,54,6895839.785
 8242245756.65345,7,119.300,-130.631,-91.014,-277.395,54,6895839.794
 8249141595.30756,20,3.288,95.644,121.247,-207.680,13,66678888.625
 8249141595.30756,34,897.170,-113.225,-110.032,-181.895,01,66678888.565
 8249141595.30756,27,0.401,-191.426,71.797,-129.798,02,66678889.248
 8249141595.30756,27,113.760,-192.328,73.597,-129.405,02,66678889.254
 8249141595.30756,27,66.267,-179.203,76.779,-138.286,03,66678889.308
 8249141595.30756,27,2.355,-179.538,76.564,-138.265,03,66678889.310
 8249141595.30756,27,92.046,-180.651,73.009,-138.631,03,66678889.322
 8651290547.41481,31,74.082,-202.975,-43.897,-118.173,02,24983838.590
 8651290547.41481,31,972.784,-232.262,-55.903,-143.242,32,24983838.725
 8651290547.41481,31,11.473,-232.233,-55.679,-143.258,32,24983838.726
 8651290547.41481,31,6.052,-211.483,-14.247,-156.364,24,24983838.886
 8651290547.41481,31,115.997,-210.547,-12.869,-156.429,24,24983838.892
 8651290547.41481,31,152.611,-211.192,-13.076,-157.290,24,24983838.895
 8676274385.20727,40,307.541,116.413,-167.924,-222.206,40,90674456.060
 8883275342.02653,5,614.286,-5.503,110.811,-266.858,35,221334032.577
 8883275342.02653,1,344.771,26.351,125.891,-281.680,52,221334032.705
 8883275342.02653,1,20.371,26.123,125.815,-280.228,42,221334032.710
 8883275342.02653,1,192.572,28.744,128.560,-275.091,43,221334032.731
 9501965965.57548,42,562.814,199.831,-44.340,-156.670,15,114234260.462
 9501965965.57548,42,7.916,200.710,-46.118,-157.238,15,114234260.469
 9501965965.57548,43,549.512,229.338,-90.631,-175.962,41,114234260.656
 9501965965.57548,43,47.291,215.223,-87.676,-171.253,30,114234260.707
 9501965965.57548,43,165.467,213.072,-91.040,-171.500,30,114234260.720
 9501965965.57548,0,870.574,51.318,35.001,-296.559,44,114234260.612
 9501965965.57548,0,134.272,39.277,41.948,-294.097,44,114234260.659
 9501965965.57548,0,0.522,36.063,26.073,-296.723,44,114234260.714
 9501965965.57548,0,24.142,35.833,22.381,-297.268,43,114234260.726
 9501965965.57548,0,142.490,33.713,21.279,-297.781,43,114234260.734
 9854369532.54915,31,159.140,-180.165,-47.094,-168.608,10,18384994.071
 10216331146.82125,1,109.249,37.250,121.559,-274.131,43,41659704.277
 10257990850.08907,25,1084.645,-87.694,197.513,-118.666,13,34906836.976
 10257990850.08907,25,36.392,-85.756,197.244,-119.050,13,34906836.983
 10292897686.24274,34,549.509,-135.212,-110.876,-174.477,11,5877149.592
 10292897686.24274,34,173.624,-150.545,-93.637,-217.419,32,5877149.754
 10292897686.24274,34,221.922,-150.233,-93.088,-217.883,32,5877149.757
 10292897686.24274,32,76.365,-181.842,-96.164,-233.424,55,5877149.875
 10298774835.01045,12,285.876,42.716,-56.035,-263.471,22,16133969.311
 10298774835.01045,12,122.911,55.339,-55.380,-287.001,41,16133969.400
 10298774835.01045,12,104.500,74.591,-53.867,-303.480,50,16133969.485
 10298774835.01045,12,614.074,85.988,-56.495,-308.585,50,16133969.527
 10298774835.01045,12,56.612,83.720,-58.416,-306.954,50,16133969.539
 11001403398.43670,21,55.968,32.108,263.811,-154.579,43,107893563.447
 11001403398.43670,21,205.717,34.649,264.420,-159.768,53,107893563.467
 11001403398.43670,32,283.583,-137.437,-41.400,-201.291,03,107893563.206
 11001403398.43670,32,499.257,-138.763,-40.533,-210.928,13,107893563.239
 11001403398.43670,32,112.079,-146.605,-27.453,-213.001,23,107893563.290
 11001403398.43670,32,277.081,-149.391,-27.504,-212.607,22,107893563.299
 11284607616.83487,21,340.983,28.962,226.582,-131.786,23,71576480.165
 11284607616.83487,21,622.914,32.439,231.729,-132.424,23,71576480.186
 11284607616.83487,21,35.940,30.001,228.755,-128.790,23,71576480.204
 11482636760.63638,22,132.772,-3.141,171.623,-196.519,25,37157052.358
 11482636760.63638,22,178.708,8.088,204.132,-221.852,40,37157052.501
 11482636760.63638,22,48.544,11.764,207.792,-224.073,40,37157052.520
 11482636760.63638,22,544.256,18.155,214.415,-225.439,50,37157052.551
 11482636760.63638,22,3.134,8.155,218.634,-230.322,50,37157052.591
 11482636760.63638,5,64.681,-27.546,182.864,-264.742,53,37157052.846
 11519793812.12448,37,151.889,-11.193,-249.067,-143.535,32,47848399.818
 11519793812.12448,37,709.253,-12.628,-258.378,-154.189,42,47848399.865
 11823785814.66006,14,594.817,69.979,-97.916,-228.811,14,82308258.859
 11906094072.65636,21,755.067,35.360,227.343,-131.575,23,6993554.352
 11906094072.65636,21,283.079,34.261,227.626,-131.890,23,6993554.356
 11906094072.65636,21,133.854,34.317,227.644,-131.872,23,6993554.356
 11943387619.25549,23,663.495,-43.390,168.325,-194.052,22,78325483.057
 11943387619.25549,23,338.550,-45.943,169.356,-194.154,22,78325483.066
 11943387619.25549,23,169.955,-41.018,168.069,-193.556,12,78325483.083
 12021713101.44321,24,149.198,-141.749,141.304,-151.796,05,8575315.611
 12021713101.44321,24,567.534,-153.121,145.516,-160.382,25,8575315.661
 12383561275.42755,23,726.989,-30.127,148.830,-191.321,01,10199764.891
 12383561275.42755,23,262.244,-26.206,155.375,-189.656,01,10199764.917
 12383561275.42755,23,6.182,-29.057,155.209,-193.333,11,10199764.933
 12383561275.42755,23,13.849,-33.366,155.771,-195.566,12,10199764.949
 12383561275.42755,23,15.938,-33.812,156.432,-196.398,12,10199764.953
 12383561275.42755,23,146.798,-32.863,158.021,-197.718,11,10199764.961
 12393761039.50413,2,362.978,107.424,86.065,-198.315,02,12706234.941
 12549621930.78040,9,972.212,-28.610,-54.870,-274.517,33,234262316.836
 12549621930.78040,9,88.729,-30.375,-51.664,-267.700,23,234262316.862
 12549621930.78040,9,111.058,-31.296,-50.708,-269.510,33,234262316.870
 12834371238.84650,23,743.021,-64.820,199.193,-204.830,43,222659026.269
 12834371238.84650,23,235.936,-62.710,204.028,-203.125,43,222659026.287
 12834371238.84650,23,193.042,-62.767,202.645,-211.813,43,222659026.317
 13057030264.13803,14,413.136,70.485,-81.412,-224.221,15,12034366.945
 13069064630.25236,33,775.367,-139.918,-171.361,-127.469,12,139766600.924
 13208831230.32390,32,141.540,-187.619,-75.238,-223.344,45,260902789.534
 13208831230.32390,32,947.182,-194.054,-79.367,-228.034,55,260902789.564
 13208831230.32390,32,59.026,-189.790,-76.448,-228.291,45,260902789.581
 13208831230.32390,32,185.251,-192.643,-62.913,-225.991,40,260902789.628
 13615442156.75934,33,568.913,-105.904,-172.680,-144.413,11,70269211.383
 13615442156.75934,9,641.088,-13.089,-53.903,-285.032,34,70269211.519
 13615442156.75934,9,530.912,-11.154,-56.865,-286.272,34,70269211.532
 13701509767.02206,12,106.773,36.636,-36.116,-244.936,03,59045461.246
 13701509767.02206,12,123.310,57.644,-33.883,-298.048,44,59045461.437
 13701509767.02206,12,210.627,59.654,-35.804,-303.427,55,59045461.457
 13790142654.98850,24,729.552,-149.208,115.859,-152.176,02,46426583.738
 13790142654.98850,24,415.055,-148.248,115.899,-156.513,02,46426583.753
 13790142654.98850,24,54.897,-150.493,117.390,-153.698,02,46426583.766
 13790142654.98850,24,19.585,-150.597,117.805,-154.062,02,46426583.768
 13790142654.98850,24,113.912,-150.802,118.093,-153.886,02,46426583.769
 13836569237.91745,0,675.199,62.196,10.976,-251.402,12,297171333.083
 13836569237.91745,0,129.025,69.191,14.020,-254.664,22,297171333.110
 13836569237.91745,13,161.509,115.573,8.833,-258.269,32,297171333.267
 13836569237.91745,13,214.571,117.029,8.701,-260.764,32,297171333.276
 13836569237.91745,13,152.696,115.306,7.936,-258.084,32,297171333.287
 13836569237.91745,36,882.354,52.428,-193.598,-165.446,12,297171333.085
 13836569237.91745,36,3.361,61.237,-186.894,-162.528,12,297171333.123
 13836569237.91745,36,186.533,68.734,-180.438,-162.249,12,297171333.156
 13836569237.91745,36,99.753,66.795,-182.461,-163.098,12,297171333.166
 14286878706.60975,1,700.454,47.458,87.158,-231.392,00,113307859.151
 14286878706.60975,1,48.054,51.077,81.905,-235.543,10,113307859.176
 14286878706.60975,2,157.631,75.635,60.001,-239.749,10,113307859.287
 14286878706.60975,2,48.830,84.729,64.838,-255.869,30,113307859.350
 14286878706.60975,0,85.075,87.533,48.932,-270.342,31,113307859.423
 14286878706.60975,0,131.956,87.409,49.020,-269.681,31,113307859.425
 15095933405.22707,27,1025.604,-171.441,102.994,-147.640,14,59362393.523
 15095933405.22707,24,134.629,-154.752,110.913,-151.761,02,59362393.586
 15155295797.91946,37,85.821,-28.535,-229.551,-198.135,45,32849486.283
 15155295797.91946,37,868.098,-26.409,-240.060,-205.121,55,32849486.326
 15155295797.91946,37,94.817,-25.751,-238.325,-203.539,55,32849486.334
 15155295797.91946,37,123.264,-21.675,-239.434,-209.859,55,32849486.360
 15344738175.68818,26,240.582,-82.890,131.726,-232.340,33,39211491.349
 15344738175.68818,26,807.761,-86.918,158.049,-254.142,53,39211491.463
 15344738175.68818,26,130.243,-111.251,135.186,-259.694,54,39211491.576
 15344738175.68818,26,154.415,-106.473,139.582,-265.838,53,39211491.606
 15383949666.10331,31,956.388,-226.654,-64.946,-166.499,31,2687729.533
 15383949666.10331,31,215.612,-225.337,-64.531,-166.115,31,2687729.538
 15386637394.67384,14,1086.767,98.525,-64.752,-216.228,01,8858934.272
 15386637394.67384,14,110.192,92.112,-63.144,-214.420,01,8858934.295
 15386637394.67384,14,4.141,95.166,-63.483,-223.987,10,8858934.328
 15386637394.67384,14,20.615,102.575,-59.568,-235.697,21,8858934.376
 15386637394.67384,14,111.285,103.184,-59.380,-235.283,21,8858934.379
 15386637394.67384,40,138.704,69.330,-175.274,-217.195,32,8858934.405
 15386637394.67384,40,242.673,74.100,-179.005,-222.224,42,8858934.432
 15386637394.67384,40,790.623,81.536,-185.623,-223.258,41,8858934.465
 15405006313.82922,12,90.348,57.732,-63.506,-308.651,51,346133.684
 15405352446.44437,38,435.707,5.066,-141.968,-198.462,04,73562078.764
 15405352446.44437,38,224.742,1.350,-155.903,-203.917,14,73562078.815
 15405352446.44437,38,190.625,16.823,-190.734,-220.990,35,73562078.954
 15405352446.44437,38,109.232,8.352,-212.956,-224.820,50,73562079.035
 15405352446.44437,38,27.632,9.076,-214.415,-224.882,50,73562079.040
 15405352446.44437,36,158.422,30.963,-228.688,-220.553,51,73562079.129
 15405352446.44437,36,186.640,30.701,-228.863,-220.388,51,73562079.130
 15405352446.44437,23,638.610,-67.021,172.763,-170.766,13,73562078.790
 15405352446.44437,25,13.606,-99.677,182.282,-170.308,25,73562078.903
 15405352446.44437,25,26.945,-152.256,212.309,-168.078,51,73562079.106
 15524683268.56616,16,198.120,147.957,-0.911,-208.156,13,45724128.128
 15524683268.56616,16,783.283,151.596,1.299,-220.008,23,45724128.170
 15524683268.56616,16,175.846,149.476,-0.655,-221.158,23,45724128.180
 15524683268.56616,16,175.750,148.669,3.953,-220.663,23,45724128.196
 15581643146.69285,19,851.994,134.831,152.260,-182.720,25,82009758.654
 15581643146.69285,19,71.356,136.259,151.269,-182.105,25,82009758.660
 15581643146.69285,19,3.841,142.792,150.147,-158.301,15,82009758.742
 15581643146.69285,19,76.274,144.927,149.351,-154.297,15,82009758.758
 15581643146.69285,19,42.780,136.591,144.863,-163.952,15,82009758.803
 15581643146.69285,19,11.740,139.784,142.276,-166.552,15,82009758.819
 15581643146.69285,19,0.898,139.616,141.073,-169.832,25,82009758.831
 15581643146.69285,19,113.116,136.788,137.171,-180.974,25,82009758.871
 15663652904.43474,11,642.536,-36.281,-132.506,-199.768,02,15271010.599
 15663652904.43474,38,256.287,-32.719,-146.564,-200.104,12,15271010.648
 15678923914.22531,21,60.569,5.403,202.482,-149.760,01,4037290.237
 15678923914.22531,21,187.799,4.272,228.612,-162.703,31,4037290.335
 15678923914.22531,21,640.471,-4.653,249.364,-167.182,42,4037290.412
 15762354511.89681,24,596.545,-134.326,123.803,-152.580,01,91085147.473
 15762354511.89681,24,130.384,-145.145,115.641,-166.267,12,91085147.537
 15762354511.89681,28,265.777,-144.041,111.580,-194.734,22,91085147.633
 15762354511.89681,28,179.293,-144.065,111.603,-194.708,22,91085147.633
 16372915113.93282,0,956.373,52.404,25.443,-257.287,23,57128637.834
 16372915113.93282,0,376.627,72.355,30.648,-252.116,21,57128637.905
 16486409207.85845,16,108.141,215.779,4.515,-240.080,52,48238266.262
 16486409207.85845,42,220.158,233.037,0.734,-215.869,52,48238266.492
 17198782267.51155,13,299.751,112.661,-26.888,-206.509,05,113579534.577
 17481558882.59452,10,843.991,26.021,-101.704,-213.806,03,123075242.325
 17481558882.59452,10,14.353,27.774,-92.648,-216.577,02,123075242.357
 17481558882.59452,10,94.684,32.383,-74.009,-231.674,12,123075242.438
 17481558882.59452,10,72.626,28.405,-75.543,-236.456,11,123075242.460
 17481558882.59452,10,20.080,25.161,-79.655,-229.645,01,123075242.488
 17481558882.59452,10,126.266,26.529,-81.734,-229.132,01,123075242.497
 17604634124.12483,12,326.536,57.901,-37.839,-232.880,00,26828738.610
 17604634124.12483,12,668.945,68.868,-32.582,-250.766,20,26828738.683
 17604634124.12483,12,175.191,69.594,-32.832,-250.392,20,26828738.685
 17604634124.12483,12,2.290,68.226,-28.518,-258.262,25,26828738.716
