num_of_inter,noth,crystal,edep,x,y,z,slice_sect,time
2,25,53.277,-54.601,231.531,-179.002,44,0.993
2,25,253.200,-53.284,255.687,-192.079,54,1.085
1,130,1080.923,79.224,-204.393,135.967,12,0.860
5,159,399.067,102.588,-197.590,165.682,31,0.989
1,161,39.515,73.493,-195.821,161.397,25,1.087
2,161,9.815,72.137,-196.911,163.340,25,1.096
5,161,8.977,68.689,-200.369,164.551,25,1.112
2,157,136.022,38.307,-214.692,149.771,24,1.239
4,156,480.000,-46.851,-182.332,179.222,21,0.867
4,78,359.567,-27.913,-231.741,-106.869,11,0.856
1,78,920.433,-14.042,-275.401,-109.280,45,1.009
3,53,683.830,214.707,134.939,-65.382,22,0.874
3,33,101.469,-150.838,-139.040,-131.148,02,0.812
4,33,175.722,-153.592,-138.209,-136.446,02,0.832
5,33,202.809,-149.576,-128.760,-135.052,02,0.867
4,15,154.391,196.079,29.535,-173.647,20,0.879
5,17,535.004,238.258,60.610,-199.800,55,1.075
2,17,30.386,236.761,59.708,-199.180,55,1.081
3,17,48.363,236.634,60.705,-198.504,55,1.085
5,15,2.084,238.118,51.493,-192.062,51,1.123
3,15,23.874,238.344,51.106,-191.377,51,1.125
1,15,85.898,238.092,50.195,-193.245,51,1.132
3,149,920.525,-181.877,110.902,181.708,35,0.934
2,112,160.955,-199.169,143.367,140.038,33,1.119
2,112,6.554,-213.633,133.767,141.430,31,1.177
4,112,77.397,-241.192,127.852,138.657,41,1.272
4,112,10.162,-237.395,128.577,142.255,41,1.290
1,112,104.407,-236.861,128.743,142.154,41,1.291
2,103,456.139,52.914,217.862,88.433,00,0.804
5,102,1003.545,36.057,302.634,100.644,50,1.095
5,102,15.281,29.513,297.513,92.453,51,1.134
2,102,30.523,28.670,295.701,88.611,51,1.148
3,102,174.512,28.714,291.673,87.057,41,1.163
3,160,416.009,103.290,-148.860,193.181,20,0.883
1,161,210.992,97.675,-180.960,194.665,30,0.992
1,159,76.925,110.239,-186.625,180.211,30,1.059
2,28,176.074,-106.291,74.004,-206.496,04,2.775
4,117,344.530,-228.751,-7.850,75.813,05,0.804
5,114,577.023,-263.967,12.015,78.477,33,0.939
1,67,878.649,-247.970,36.316,-136.253,34,0.952
1,9,80.000,-39.749,-42.426,-227.979,02,0.785
4,60,446.899,-120.101,210.148,-112.265,22,0.890
4,60,110.747,-117.548,223.305,-105.848,21,0.940
4,60,100.337,-147.700,250.678,-88.984,45,1.087
4,60,76.650,-143.016,267.228,-93.450,50,1.146
2,60,33.188,-141.716,259.513,-102.952,50,1.187
5,60,16.884,-141.138,258.204,-101.213,50,1.194
1,60,95.295,-139.589,258.562,-101.592,50,1.200
1,16,1051.815,159.679,2.553,-188.510,00,0.824
5,16,22.890,158.851,1.712,-186.034,00,0.833
3,16,59.299,158.212,3.472,-181.806,00,0.849
4,16,48.378,169.092,-0.615,-179.078,01,0.889
3,16,15.564,165.869,0.801,-176.146,00,0.904
1,16,17.884,166.213,-0.218,-175.422,01,0.908
1,16,64.169,166.193,-0.111,-175.829,01,0.910
5,64,1028.296,-226.447,182.190,-33.730,40,0.976
4,64,129.050,-241.198,176.730,-38.226,41,1.031
5,64,146.569,-246.681,178.010,-41.853,41,1.053
1,64,89.325,-248.834,179.435,-41.176,51,1.062
3,64,133.166,-257.755,182.355,-48.589,51,1.102
3,64,153.595,-256.022,178.046,-48.250,51,1.117
5,17,75.052,154.940,44.575,-172.234,01,0.796
2,149,96.326,-142.739,110.977,160.573,04,0.807
4,149,575.009,-180.639,122.031,225.145,51,1.059
4,149,208.665,-180.404,121.899,225.105,51,1.060
5,134,387.447,168.931,-168.058,-24.775,02,0.799
1,134,229.547,171.557,-170.044,-27.306,02,0.813
4,134,452.833,172.324,-171.881,-27.755,02,0.820
2,134,11.416,173.001,-169.500,-24.498,02,0.833
1,134,80.563,173.132,-167.574,-23.720,02,0.840
3,134,118.195,172.826,-169.601,-23.026,02,0.848
5,63,202.359,-197.080,187.688,-77.137,34,0.944
1,63,627.907,-203.285,198.589,-81.785,44,0.988
4,63,247.165,-213.588,207.685,-106.730,54,1.083
4,40,298.954,72.725,-187.322,-205.178,30,0.958
4,40,181.046,74.320,-181.492,-202.337,30,0.980
4,37,509.381,-40.452,-198.351,-139.648,01,0.820
4,37,173.875,-40.745,-210.178,-129.326,11,0.873
4,37,51.230,-43.352,-211.236,-131.724,11,0.885
3,37,145.514,-42.223,-215.039,-132.060,11,0.898
3,49,1018.760,239.895,72.756,-147.395,32,0.970
1,49,261.240,238.633,74.356,-145.917,32,0.978
4,124,70.281,-125.736,-198.499,34.871,01,0.843
2,118,177.598,-260.247,-16.320,40.470,22,0.880
5,118,97.952,-265.187,-26.842,35.731,22,0.922
5,118,204.449,-265.034,-27.676,36.627,22,0.926
5,141,1216.691,5.115,205.335,172.108,20,0.894
4,141,98.171,17.665,226.508,155.353,22,0.993
3,141,95.231,27.340,226.873,148.648,22,1.032
2,141,22.221,36.165,231.136,151.917,32,1.067
3,103,54.757,54.014,267.507,169.536,52,1.214
5,72,80.000,-214.216,-99.876,-27.156,01,0.794
5,56,85.148,163.119,238.608,11.485,34,1.057
3,56,153.183,162.549,237.664,10.141,34,1.063
2,110,574.394,-165.637,184.331,81.813,13,0.871
3,110,95.556,-159.542,181.236,96.846,14,0.926
1,110,4.503,-160.544,184.322,99.519,24,0.940
4,110,6.346,-163.234,187.549,104.313,24,0.961
5,110,60.145,-169.799,192.571,108.772,34,0.992
4,110,139.056,-171.820,187.311,110.277,34,1.012
2,134,358.818,210.256,-157.860,-28.660,23,0.882
4,134,429.829,222.229,-167.582,-40.445,33,0.947
2,163,80.000,181.890,-37.275,146.644,04,0.789
2,37,69.494,-82.164,-178.387,-133.759,04,0.797
1,44,53.435,127.385,-98.188,-190.333,12,1.573
1,44,33.573,135.592,-86.621,-176.576,01,1.639
2,19,127.947,175.821,127.345,-195.909,45,2.462
3,39,675.978,75.756,-176.657,-151.323,00,0.816
4,146,35.189,-79.650,150.872,265.869,53,2.660
5,80,1071.367,-54.852,-220.647,-87.483,05,0.813
1,145,184.213,-115.908,185.460,176.518,30,2.465
1,99,937.662,162.108,184.543,83.672,20,0.866
4,101,252.046,156.037,206.501,103.230,35,0.966
1,101,270.426,150.351,214.542,102.121,35,0.999
3,101,219.865,162.669,208.249,70.956,20,1.113
4,108,80.000,-88.329,186.738,115.968,02,0.790
5,100,18.128,147.719,203.338,44.531,15,0.851
4,100,226.228,153.193,206.241,47.644,25,0.875
1,100,49.058,161.275,204.705,32.650,25,0.932
2,100,186.586,196.208,211.491,34.741,34,1.050
4,7,622.120,-92.102,-20.988,-224.489,00,0.812
1,7,58.208,-103.667,-6.503,-213.268,05,0.885
2,8,39.052,-112.332,8.496,-225.129,11,0.955
5,8,48.197,-127.863,5.123,-229.439,21,1.010
5,8,112.424,-126.156,6.054,-230.511,21,1.017
1,122,73.789,-199.543,-133.545,44.259,02,0.814
5,122,977.255,-217.401,-140.603,47.212,22,0.879
5,122,111.835,-212.938,-135.998,49.418,12,0.902
2,122,117.121,-212.999,-137.564,48.752,12,0.908
5,139,460.505,149.770,176.631,173.980,30,0.966
2,43,80.000,165.381,-121.299,-127.505,03,0.812
5,126,7.785,-44.205,-202.204,119.016,02,0.796
4,126,117.278,-45.441,-239.781,136.381,32,0.935
2,126,79.078,-45.555,-241.125,135.600,32,0.940
2,126,17.659,-38.450,-247.053,132.072,32,0.973
3,126,258.200,-28.903,-258.840,133.162,41,1.024
3,42,568.290,187.687,-60.791,-171.122,21,0.871
3,42,39.387,194.507,-65.492,-159.698,15,0.918
1,42,61.120,200.887,-64.836,-157.226,25,0.941
4,87,211.203,218.498,-89.573,-137.532,32,1.062
4,154,356.545,-109.410,-129.225,186.453,10,0.840
4,154,965.819,-109.905,-136.342,197.255,20,0.883
5,154,185.691,-103.374,-141.706,193.783,20,0.914
5,154,50.199,-115.979,-147.540,216.631,30,1.003
3,154,121.746,-115.179,-146.293,216.958,30,1.008
3,142,70.253,-44.598,184.323,244.426,53,1.087
2,41,73.028,102.138,-148.357,-155.754,05,0.794
3,41,231.903,104.496,-150.704,-156.401,05,0.806
4,41,175.069,101.526,-148.648,-158.539,05,0.820
5,155,451.281,-118.571,-103.935,198.209,11,0.845
4,155,29.397,-130.011,-137.517,197.353,20,0.979
5,155,167.541,-131.602,-144.519,193.492,30,1.006
4,131,241.656,67.980,-248.734,87.766,21,0.909
2,163,910.063,209.090,-87.988,145.349,21,0.899
3,90,179.650,254.860,-112.428,130.157,41,1.079
5,90,144.190,261.334,-110.835,127.010,51,1.104
5,90,196.236,263.366,-112.233,124.849,51,1.115
3,92,26.119,260.882,-79.241,95.821,35,1.275
3,92,20.659,262.253,-78.544,95.876,35,1.280
3,92,170.065,268.309,-67.166,100.477,44,1.326
2,162,80.000,162.950,-111.914,132.719,04,0.795
1,87,91.579,224.953,-80.910,-67.654,15,0.829
2,87,26.054,228.615,-79.192,-72.093,15,0.849
1,87,4.640,236.406,-80.831,-84.734,25,0.899
2,87,195.135,255.750,-81.038,-130.413,43,1.064
1,87,22.297,252.420,-77.125,-129.031,43,1.082
5,87,140.294,252.169,-76.998,-127.906,43,1.086
5,40,301.964,56.023,-155.647,-173.837,00,0.800
3,40,151.667,54.782,-175.334,-175.630,11,0.867
1,40,25.755,48.526,-182.113,-183.057,21,0.906
3,40,44.593,46.626,-186.291,-184.835,21,0.922
5,162,578.044,144.482,-92.687,163.229,01,0.790
2,162,307.207,147.570,-106.469,166.868,01,0.839
2,161,70.689,52.109,-182.887,179.310,24,1.249
1,157,324.060,5.650,-191.732,150.598,05,1.433
4,155,1120.235,-163.293,-94.027,203.297,32,0.925
4,155,345.257,-163.362,-94.045,203.272,32,0.925
4,155,0.030,-162.754,-93.303,203.442,32,0.928
2,155,214.478,-159.377,-88.428,204.152,32,0.948
2,92,80.000,205.480,-73.595,96.065,05,0.795
2,154,275.987,-109.926,-119.581,200.768,15,0.861
2,155,11.822,-127.640,-105.352,177.486,01,0.970
3,41,77.453,107.791,-135.691,-166.083,04,3.676
5,37,624.892,-78.703,-182.302,-146.441,04,0.823
1,82,34.090,70.178,-224.195,-42.769,01,1.505
3,146,111.396,-56.944,137.816,217.830,24,3.052
1,26,461.293,-58.401,145.578,-215.283,23,0.888
5,4,290.317,-58.187,136.850,-281.149,55,1.110
2,11,234.582,-63.823,-103.934,-202.913,02,0.790
4,11,245.418,-61.961,-110.029,-200.093,02,0.813
2,58,23.127,-40.331,271.930,-164.132,54,1.195
1,86,1280.000,196.627,-226.380,-42.307,43,1.010
3,104,181.030,71.742,226.296,43.325,03,0.805
5,104,101.898,86.146,227.975,70.935,11,0.909
3,102,197.072,45.803,245.911,98.901,20,1.083
5,118,416.160,-302.201,-78.716,23.899,54,1.045
2,118,71.604,-315.695,-65.777,19.123,54,1.109
4,75,792.933,-186.166,-175.992,-93.744,20,0.910
2,75,132.585,-191.740,-180.493,-86.869,31,0.943
4,75,202.254,-192.323,-182.530,-86.793,31,0.950
3,75,7.237,-194.168,-175.205,-83.807,21,0.977
4,75,144.991,-192.542,-169.307,-77.956,22,1.005
1,147,1149.549,-236.152,70.300,136.912,33,0.940
1,112,459.235,-227.780,159.035,126.055,40,1.251
3,90,75.847,206.344,-119.050,136.869,32,0.928
5,95,299.049,279.550,-19.157,85.509,41,0.977
3,92,392.061,294.971,-35.241,85.985,53,1.052
3,95,64.539,267.670,-1.505,57.957,22,1.224
5,95,124.352,262.015,12.025,50.789,24,1.292
1,72,291.147,-248.537,-119.945,-35.361,31,0.928
5,160,69.941,104.476,-150.176,223.708,35,0.964
3,160,986.516,105.212,-152.077,225.988,35,0.974
1,160,138.805,96.711,-155.134,235.328,45,1.018
4,160,14.195,96.585,-155.079,235.393,45,1.018
2,86,17.865,149.267,-181.345,-35.979,03,0.793
4,86,62.135,148.981,-181.496,-35.670,03,0.794
5,62,291.011,-92.014,247.602,-110.790,35,0.955
4,62,73.504,-85.761,245.692,-109.503,35,0.978
1,62,31.307,-85.766,245.752,-109.494,35,0.978
1,62,84.178,-85.009,244.854,-109.362,35,0.982
4,121,615.679,-187.188,-110.105,124.725,14,0.835
1,121,317.592,-199.295,-163.286,122.833,30,1.017
1,121,167.014,-199.336,-163.529,123.546,30,1.020
5,121,64.259,-203.157,-164.224,120.950,30,1.036
4,121,115.456,-202.422,-164.120,120.654,30,1.038
3,83,1084.499,37.304,-240.251,16.184,02,0.813
1,83,93.651,44.154,-245.529,7.924,01,0.853
4,83,50.175,50.284,-253.420,5.668,11,0.887
5,83,451.676,54.551,-274.260,4.504,31,0.958
4,26,80.000,-74.719,120.495,-188.662,04,0.787
4,2,80.000,105.740,32.821,-207.922,04,0.786
2,130,301.751,91.130,-206.396,147.241,22,0.899
4,159,24.834,84.874,-182.580,148.447,11,0.981
4,161,37.896,65.182,-176.545,151.041,05,1.050
1,161,16.133,67.004,-177.359,152.538,05,1.058
2,86,99.386,146.493,-178.524,-45.946,02,1.775
2,72,326.206,-231.640,-99.210,-63.604,22,0.867
2,72,363.111,-249.159,-108.703,-49.722,31,0.948
2,72,13.993,-247.048,-115.200,-58.470,32,0.987
4,72,176.689,-250.323,-117.823,-61.064,32,1.004
4,110,69.735,-142.065,202.784,60.962,11,0.851
1,10,80.000,26.515,-80.520,-222.040,02,0.793
1,18,162.266,125.448,171.518,-139.696,14,0.923
4,18,151.199,124.829,168.747,-137.509,14,0.935
5,109,291.645,-95.105,217.825,22.861,02,0.796
4,109,246.759,-94.720,220.937,21.128,02,0.808
1,109,172.794,-94.798,245.000,40.493,22,0.911
1,109,23.675,-94.911,245.118,39.859,22,0.914
1,109,145.127,-95.197,245.136,39.767,22,0.915
4,122,63.114,-199.565,-186.137,50.491,35,0.926
5,122,314.904,-201.118,-188.404,51.004,35,0.935
3,122,191.650,-204.673,-193.358,56.078,35,0.962
2,122,215.695,-204.081,-197.253,60.369,35,0.981
4,122,308.885,-203.915,-196.507,69.920,35,1.013
5,122,19.683,-204.172,-196.169,69.467,35,1.015
4,122,17.745,-203.207,-195.382,66.769,35,1.025
1,122,48.917,-193.531,-198.414,60.962,35,1.064
2,122,99.408,-193.808,-198.171,62.135,35,1.068
5,142,290.384,-43.519,147.592,180.945,02,0.792
5,144,310.554,-46.441,171.748,176.781,11,0.889
4,146,49.530,-93.010,155.365,178.062,10,1.054
1,146,171.561,-104.288,168.669,191.379,30,1.127
5,100,80.000,147.456,183.163,32.177,05,0.792
3,5,59.232,-10.592,134.867,-208.298,02,0.828
3,5,420.768,-15.161,137.181,-218.452,12,0.866
2,47,255.579,287.266,-86.936,35.674,43,1.008
4,151,158.233,-235.634,-75.788,200.256,50,1.470
1,104,1457.976,98.126,236.230,51.279,22,0.870
2,104,76.466,98.975,230.660,51.095,12,0.889
3,104,23.549,76.893,231.875,33.279,03,0.984
3,104,122.009,76.826,229.660,32.008,03,0.992
5,3,80.000,-13.058,86.904,-230.014,10,0.831
5,59,1037.396,-8.218,294.806,-57.749,43,1.002
2,59,9.940,-10.135,288.556,-61.074,42,1.027
4,59,57.599,-8.444,273.264,-66.005,31,1.081
3,59,69.009,-12.165,272.291,-68.557,31,1.096
2,59,106.055,-6.630,269.360,-67.516,31,1.117
1,37,1144.195,-56.673,-197.373,-182.302,35,0.916
5,37,146.196,-56.498,-197.735,-182.180,35,0.917
3,37,33.277,-53.021,-209.515,-189.403,30,0.965
1,37,185.946,-54.198,-212.679,-191.424,30,0.978
1,37,170.386,-62.145,-203.918,-188.246,35,1.019
1,17,80.000,161.557,37.953,-180.549,01,0.818
5,22,7.123,66.933,132.944,-209.417,13,0.857
1,22,102.108,91.026,170.577,-253.250,53,1.066
4,79,202.712,-6.273,-286.045,-65.084,41,1.243
1,46,312.646,261.822,39.223,-7.125,23,0.883
4,46,296.656,265.044,39.143,-8.843,23,0.896
4,46,441.306,271.062,38.555,-22.787,23,0.946
4,46,68.505,270.947,38.352,-22.690,23,0.947
3,46,24.315,267.117,38.510,-24.661,23,0.962
3,46,136.572,267.105,38.382,-26.684,23,0.968
4,47,80.000,236.353,-43.737,-1.422,00,0.802
2,118,286.258,-233.007,-61.390,41.028,05,0.815
1,86,3.126,136.958,-200.547,-60.250,00,2.176
1,86,67.950,137.483,-200.875,-60.528,10,2.179
2,86,122.666,135.494,-200.570,-61.156,00,2.186
3,109,1031.315,-134.995,217.116,10.209,14,0.853
2,109,2.157,-101.982,218.276,19.561,03,0.968
2,109,246.528,-101.781,218.312,19.642,03,0.969
3,33,80.000,-153.030,-117.499,-134.605,03,0.785
3,53,251.533,184.909,139.998,-49.108,01,0.791
3,53,228.467,187.619,130.912,-58.475,01,0.835
4,72,239.617,-216.523,-79.856,-53.098,02,0.790
2,70,140.600,-242.919,-73.432,-53.210,21,0.881
3,70,20.869,-246.465,-72.059,-56.547,21,0.897
1,70,271.783,-264.575,-71.986,-71.298,31,0.975
5,69,7.871,-249.622,-74.986,-79.036,25,1.032
4,69,17.345,-242.029,-76.397,-79.557,25,1.058
2,69,181.915,-220.145,-66.313,-74.496,05,1.140
3,111,80.000,-199.144,107.204,72.017,00,0.792
2,36,297.451,-21.297,-218.583,-158.938,25,0.904
3,36,8.710,-22.937,-211.483,-160.618,25,0.929
1,36,20.077,-1.881,-169.337,-170.615,01,1.090
1,36,7.780,0.178,-167.674,-169.151,01,1.100
5,36,96.616,3.241,-177.053,-159.737,01,1.209
2,159,533.927,108.968,-188.522,152.751,21,0.887
1,159,68.481,116.828,-177.245,163.067,20,0.945
3,159,29.955,131.582,-173.606,163.878,24,0.995
4,159,247.636,133.322,-173.854,165.329,24,1.003
2,132,80.000,168.759,-161.323,39.781,00,0.790
2,150,253.050,-192.930,-8.913,149.360,05,0.814
2,150,226.950,-193.566,-9.836,147.862,05,0.821
4,93,405.568,228.890,24.162,82.355,00,0.815
4,95,28.728,251.420,25.317,63.027,25,0.914
1,95,246.014,267.554,17.360,47.741,24,0.993
4,124,86.596,-153.158,-188.358,31.673,02,2.556
4,124,113.094,-152.234,-189.173,33.079,02,2.563
2,53,100.494,251.435,161.336,-82.274,52,1.034
1,53,229.272,258.409,168.016,-83.095,52,1.066
4,153,430.692,-174.109,-213.457,155.217,52,1.055
2,160,80.000,112.908,-131.549,166.989,01,0.803
1,13,566.077,138.763,-38.226,-245.109,34,0.948
2,13,68.091,139.203,-36.211,-244.841,34,0.955
2,13,49.067,125.833,-18.295,-219.416,13,1.068
5,13,3.928,122.569,-17.169,-221.400,13,1.081
1,13,15.736,111.651,-7.331,-230.221,13,1.138
3,13,177.101,101.075,-9.057,-231.425,12,1.174
3,44,1680.000,165.064,-92.914,-197.752,20,0.913
1,138,80.000,165.253,97.339,137.668,03,0.787
1,120,211.602,-177.698,-171.962,79.423,20,0.866
2,120,268.398,-171.058,-180.962,81.022,20,0.904
5,29,228.089,-185.246,72.942,-156.744,15,0.845
2,27,46.223,-192.813,94.913,-181.021,31,0.957
4,102,841.874,41.128,222.573,95.937,10,0.820
1,141,154.184,1.003,228.183,130.535,23,0.998
1,108,143.047,-67.775,223.458,90.186,14,1.264
3,114,80.000,-231.619,-2.955,51.323,02,0.791
3,162,204.739,187.481,-112.429,178.969,30,0.942
5,162,147.319,187.529,-112.492,178.984,30,0.943
5,162,238.424,198.857,-125.459,170.260,35,1.007
1,162,289.519,200.981,-120.560,161.751,35,1.041
2,143,454.133,66.887,182.833,220.129,42,0.980
2,21,111.634,65.361,259.651,-182.904,53,1.082
1,127,84.565,-61.560,-228.607,23.091,02,0.793
2,127,119.843,-60.769,-231.443,22.066,02,0.804
1,127,275.592,-52.770,-234.829,25.290,02,0.835
3,163,1102.631,191.093,-43.927,148.657,04,0.821
3,119,7.672,-228.593,-67.038,61.238,00,2.253
3,119,73.061,-230.057,-67.764,61.131,10,2.258
3,119,21.595,-228.850,-66.491,59.802,00,2.266
4,119,75.041,-229.651,-68.552,59.183,11,2.273
4,97,491.865,241.137,55.007,45.186,12,0.839
1,97,138.197,244.873,58.405,45.803,12,0.856
1,140,80.000,115.488,125.522,167.145,00,0.810
1,141,109.484,35.318,240.189,151.976,32,0.965
1,141,103.224,35.033,240.247,157.932,32,0.985
5,141,3.673,33.645,240.673,158.736,32,0.991
4,141,79.497,26.827,241.249,161.375,32,1.015
1,141,92.195,25.802,241.901,159.889,32,1.021
4,141,112.580,26.692,241.944,161.499,42,1.028
5,84,729.108,116.977,-236.610,-88.788,31,0.929
5,84,64.426,123.039,-237.493,-87.893,30,0.950
3,84,190.769,125.673,-238.764,-88.744,30,0.960
3,84,149.074,125.299,-247.262,-109.930,40,1.036
3,84,13.396,123.069,-246.256,-107.111,40,1.048
2,84,24.358,123.195,-246.459,-106.182,40,1.052
4,84,108.869,116.683,-245.154,-104.424,30,1.074
5,113,80.000,-181.552,144.948,43.665,02,0.788
3,65,1.820,-179.040,171.824,15.181,01,0.829
4,77,119.897,-143.881,-193.396,-55.957,00,0.829
3,77,815.708,-150.168,-221.045,-61.794,21,0.926
4,120,110.660,-137.520,-206.635,80.147,23,0.870
2,126,208.381,-72.642,-269.349,128.127,43,1.211
5,126,160.959,-73.751,-263.459,116.429,44,1.258
3,27,14.042,-189.812,91.564,-142.185,12,0.848
4,27,253.688,-200.061,94.831,-150.020,21,0.892
3,27,359.110,-203.571,105.671,-171.395,31,0.973
3,27,253.161,-210.174,91.737,-173.633,31,1.025
4,152,38.812,-143.777,-6.326,193.472,04,2.335
1,148,170.324,-142.361,20.084,222.456,23,2.469
4,144,1432.223,-99.844,187.387,177.457,30,0.923
5,144,65.806,-100.494,186.069,175.048,30,0.932
2,144,50.009,-100.375,183.512,175.626,20,0.941
3,145,131.962,-113.922,184.638,179.384,30,0.988
3,55,80.000,70.837,225.183,-46.558,01,0.803
1,72,284.189,-226.733,-118.965,-40.604,10,0.865
3,72,400.624,-235.330,-117.212,-38.765,20,0.895
1,72,23.838,-217.659,-125.534,-62.890,15,0.998
4,72,171.350,-215.562,-126.572,-62.871,15,1.006
3,18,645.001,141.076,179.398,-196.275,40,1.004
5,112,1343.672,-186.031,119.777,115.373,01,0.832
1,112,37.268,-181.604,116.291,122.227,02,0.862
3,149,82.511,-146.786,120.941,148.185,04,1.008
3,149,98.133,-147.161,116.362,152.162,04,1.028
3,149,12.046,-147.238,116.878,152.219,04,1.030
4,152,80.000,-160.823,-48.973,167.663,01,0.792
1,27,480.000,-185.688,146.402,-166.860,34,0.965
3,90,462.545,234.534,-117.609,125.416,32,0.970
4,90,110.033,239.154,-114.868,127.845,41,0.990
2,90,68.676,238.766,-113.400,129.418,41,0.997
2,16,885.276,125.592,0.507,-201.685,04,0.793
4,13,227.210,133.046,-25.103,-224.437,24,0.909
2,13,268.787,132.735,-25.627,-224.721,24,0.912
5,13,53.288,128.644,-23.174,-227.756,24,0.931
1,13,245.438,128.049,-23.411,-249.905,33,1.004
4,48,80.000,222.298,20.022,-75.959,02,0.786
5,138,285.549,154.388,149.457,198.375,40,0.976
3,138,50.832,153.667,146.736,198.613,30,0.985
3,138,36.101,158.306,144.812,204.881,40,1.012
2,138,30.809,159.375,144.827,202.996,40,1.019
2,138,76.708,158.491,145.162,203.769,40,1.023
4,97,101.291,297.769,123.959,12.725,50,1.077
2,128,247.286,-9.014,-264.883,84.606,30,0.928
1,128,306.366,-10.921,-284.673,103.743,40,1.020
4,126,180.062,-19.373,-289.043,116.149,51,1.072
4,126,290.660,-19.949,-288.031,120.609,51,1.088
2,36,80.000,0.745,-168.951,-167.085,01,0.793
5,82,74.451,91.158,-227.921,-48.059,11,0.834
4,82,143.227,110.724,-247.034,-41.036,22,0.929
3,82,70.806,101.508,-261.256,-41.342,31,0.985
4,82,66.185,100.637,-261.186,-42.347,31,0.990
2,82,29.353,95.582,-269.316,-34.212,31,1.031
1,82,11.109,97.542,-268.746,-33.515,31,1.039
1,82,84.870,98.359,-269.318,-33.424,31,1.042
2,149,537.036,-165.891,74.008,178.863,10,0.850
5,147,101.055,-169.951,76.920,174.570,10,0.872
4,149,241.909,-199.775,119.468,202.348,45,1.069
4,78,1297.803,1.725,-287.876,-123.989,54,1.046
5,81,57.075,39.731,-299.599,-95.265,53,1.209
5,81,175.726,46.504,-305.292,-95.152,53,1.239
1,81,149.396,44.887,-304.152,-95.792,53,1.246
5,84,80.000,109.357,-203.629,-56.401,01,0.794
4,152,60.178,-140.831,-46.411,183.137,02,0.786
4,152,46.430,-149.115,-50.526,186.294,02,0.819
4,151,38.670,-188.354,-67.166,183.914,25,0.961
1,151,96.838,-190.219,-69.799,184.095,25,0.972
4,151,23.661,-195.059,-73.921,170.450,25,1.022
3,151,96.253,-196.207,-69.652,158.375,25,1.065
3,151,117.969,-195.851,-73.252,164.259,25,1.088
5,84,278.255,102.971,-204.493,-104.262,15,0.839
3,84,63.310,99.990,-199.420,-109.728,15,0.866
1,84,43.879,105.926,-204.504,-109.063,15,0.892
1,84,23.060,103.690,-204.559,-106.199,15,0.905
4,84,71.496,106.987,-202.730,-105.076,15,0.919
2,157,436.785,-23.801,-218.258,157.637,21,0.902
3,157,175.642,-25.247,-219.148,157.173,21,0.908
2,157,131.485,-28.948,-226.768,169.755,31,0.958
4,157,14.160,-26.971,-224.043,166.571,31,0.974
1,157,121.927,-26.274,-224.095,165.545,31,0.978
1,144,1044.493,-65.400,211.847,193.554,41,0.997
1,5,636.006,3.611,118.111,-226.007,14,0.851
1,38,80.000,-36.386,-144.320,-182.316,02,0.785
5,107,78.118,-48.265,236.785,-8.131,01,0.807
3,107,157.197,-54.777,268.828,-38.314,32,0.955
2,107,11.090,-47.838,270.741,-38.597,32,0.979
1,107,44.582,-38.457,264.281,-30.057,22,1.035
4,107,28.949,-36.570,264.880,-28.414,21,1.044
2,107,104.495,-38.410,262.645,-26.340,21,1.056
3,150,632.955,-184.737,20.580,165.157,12,0.829
4,150,197.547,-185.277,10.183,183.581,21,0.938
2,97,80.000,225.039,63.262,35.195,02,0.789
4,148,139.765,-164.252,57.028,231.768,35,0.966
3,56,184.658,125.645,230.470,0.453,20,0.876
3,56,157.216,126.101,230.447,0.635,20,0.877
3,56,138.126,112.419,224.402,-5.386,10,0.931
2,17,135.213,155.367,82.727,-172.589,03,0.822
2,17,346.394,193.805,76.303,-228.234,52,1.049
5,17,175.353,193.498,76.661,-228.919,52,1.052
3,17,0.238,196.267,70.959,-233.693,51,1.078
4,17,65.625,197.432,67.665,-236.027,51,1.092
3,17,157.178,185.877,69.928,-239.454,52,1.133
3,99,98.239,174.054,159.853,104.947,13,1.048
4,99,186.461,173.359,159.056,106.003,13,1.053
1,81,1443.689,42.447,-285.684,-80.797,43,1.000
1,81,26.130,42.316,-282.960,-81.538,43,1.010
3,81,4.679,44.440,-274.425,-94.782,43,1.063
4,39,3.273,87.400,-222.830,-165.063,33,1.387
4,39,73.364,88.202,-214.762,-181.299,40,1.448
2,39,12.873,81.675,-218.749,-176.752,35,1.477
2,39,28.265,78.985,-232.455,-171.416,44,1.527
2,39,87.727,78.580,-231.285,-170.335,44,1.533
2,65,263.374,-182.398,173.683,37.277,12,0.849
1,65,37.871,-180.711,174.715,36.821,12,0.856
2,65,178.755,-179.489,178.963,36.686,12,0.871
3,160,1053.666,121.020,-94.098,186.105,02,0.804
1,61,92.851,-158.265,214.410,-25.303,22,2.361
4,61,133.483,-158.345,213.848,-25.736,22,2.364
4,84,295.968,62.808,-218.447,-88.702,03,0.814
4,79,315.832,-38.350,-237.459,-30.816,04,0.809
2,79,384.074,-37.276,-255.776,-46.506,20,0.889
4,79,180.094,-34.033,-242.178,-39.583,00,0.941
5,87,869.765,252.311,-112.872,-81.991,30,0.962
3,51,80.000,139.318,167.390,-98.176,03,0.797
1,76,108.683,-150.497,-192.915,-127.093,21,0.920
