edep,crystal,slice_sect,num_of_int
137.621,4,22,1
138.16,132,43,1
544.871,132,54,1
196.969,132,53,1
1280.0,33,44,1
1449.456,79,2,1
15.009,145,4,2
215.535,145,34,1
80.0,62,2,1
419.861,93,12,3
60.139,93,2,1
122.747,93,12,2
51.004,86,50,1
493.13,109,15,1
180.003,110,20,1
390.581,110,31,1
216.286,110,30,2
1680.0,128,2,1
182.992,92,1,2
297.008,94,15,1
0.315,14,0,1
681.126,14,50,2
654.597,23,1,1
360.656,58,43,3
264.747,25,44,1
80.0,82,1,1
199.696,123,15,1
272.01,120,22,1
661.3820000000001,36,50,2
218.619,36,55,2
565.903,0,0,1
714.097,0,20,2
1342.923,123,35,1
144.683,124,22,2
192.394,124,13,1
53.96,135,1,2
138.868,154,23,1
536.904,73,2,1
129.164,73,12,1
213.932,75,1,1
520.427,61,34,2
1159.573,61,44,1
218.968,61,34,1
80.0,72,2,1
237.417,52,5,1
5.234,53,0,1
114.681,53,1,1
115.371,51,0,1
557.602,20,10,1
25.53,19,10,1
296.867,18,15,1
28.532,130,1,1
109.802,146,24,1
1454.092,102,40,1
225.908,102,30,1
80.0,147,0,1
243.125,8,25,1
74.821,6,21,1
162.054,6,31,1
329.18,143,23,2
286.943,143,41,1
263.876,143,51,1
1142.518,80,14,2
137.481,80,15,1
576.893,59,1,1
366.123,59,44,1
582.038,59,54,2
80.0,162,2,1
43.378,127,43,1
631.826,127,53,1
204.796,127,44,1
236.827,121,25,1
441.111,119,53,1
960.424,53,34,1
80.0,161,1,1
461.983,80,42,1
133.208,77,51,1
44.168,75,40,1
240.63899999999998,75,41,3
1333.647,109,2,1
346.353,106,2,2
80.0,84,3,1
276.7,98,32,1
203.3,50,33,2
658.256,83,35,3
221.743,83,40,3
1680.0,28,20,2
573.165,15,15,1
77.064,15,14,1
65.113,125,3,2
164.659,125,4,3
145.542,0,20,1
835.905,1,50,3
86.839,0,51,1
80.0,153,3,1
53.767,107,4,1
9.887,107,30,1
76.102,107,40,1
340.244,107,50,2
375.625,138,24,1
910.917,116,32,1
369.083,116,33,1
1101.42,23,43,1
232.931,23,54,1
236.988,58,42,1
203.165,54,3,1
116.001,51,4,1
148.189,24,11,1
350.807,24,31,2
114.256,24,30,3
480.0,60,44,2
1429.6449999999998,20,12,3
250.355,17,31,1
80.0,52,0,1
1.323,142,14,1
27.655,142,24,1
377.41,110,22,1
502.59,110,32,1
1039.376,113,20,2
27.665,113,21,1
248.69,113,32,2
116.392,15,30,1
125.975,15,50,1
62.431,120,21,1
657.174,120,41,1
960.394,120,51,3
80.0,77,4,1
135.537,69,43,1
80.0,95,1,1
288.448,124,11,1
191.552,123,0,2
604.583,79,0,1
275.417,39,4,1
80.0,106,4,1
216.471,144,14,1
107.839,144,15,2
155.69000000000003,11,2,2
480.237,44,35,1
298.437,136,5,2
25.744,136,4,1
53.565,119,2,1
71.597,152,3,1
475.972,78,0,1
174.8,78,5,1
41.489,78,15,1
187.739,36,45,1
369.591,115,53,1
899.508,33,24,1
488.888,33,34,1
18.019,30,4,1
273.584,30,5,1
80.0,67,0,1
215.425,51,14,1
79.411,51,22,1
68.226,51,12,1
116.939,51,23,2
109.249,88,12,1
629.0669999999999,47,45,4
141.684,47,44,2
1010.174,106,10,1
269.826,107,1,1
1392.341,119,11,1
51.074000000000005,118,5,2
236.585,5,21,2
86.451,82,5,1
353.483,82,15,1
326.85499999999996,83,31,5
113.21,83,21,1
736.456,19,21,1
664.704,19,50,1
80.0,24,5,1
293.834,63,1,1
186.166,53,0,1
42.839,140,11,1
43.822,140,41,1
793.3389999999999,140,51,2
485.067,85,2,1
80.0,152,23,2
249.801,47,23,1
230.199,47,22,1
680.244,78,24,1
39.003,78,14,1
25.888,79,11,1
134.865,79,1,3
966.769,59,0,1
44.718,59,3,1
36.77,150,43,1
231.74200000000002,150,54,2
1340.742,27,4,1
46.593,63,4,1
156.08,63,30,1
136.585,63,35,1
62.76,152,2,1
28.637,119,14,1
582.578,119,24,2
268.785,119,2,2
645.685,34,24,1
301.864,34,33,2
4.316,30,31,1
17.346,30,35,1
8.171,30,45,1
302.618,30,55,2
887.3,46,14,1
285.158,46,33,1
6.162,46,43,1
275.684,46,42,1
19.786,46,44,1
205.911,97,43,1
80.0,48,2,3
229.013,147,14,1
250.987,114,23,2
278.812,2,23,1
601.1880000000001,2,33,3
177.666,24,3,1
943.583,24,14,1
80.0,155,1,1
230.768,164,4,1
11.987,164,14,1
237.244,160,24,2
81.299,125,30,1
1214.522,111,21,3
465.477,115,33,1
80.0,37,4,1
266.617,75,15,1
213.383,75,10,1
175.718,30,1,1
472.615,30,32,1
26.532,34,11,2
40.372,34,10,2
148.064,35,15,2
270.28700000000003,144,43,3
6.913,26,3,1
73.087,26,2,1
0.532,77,33,1
475.323,73,35,1
389.853,164,54,1
216.10399999999998,122,0,2
103.816,122,5,1
146.362,32,13,1
262.627,32,41,1
55.671,32,50,1
84.016,30,50,1
92.899,30,51,1
238.425,30,41,4
1279.999,118,15,3
97.509,88,1,1
80.0,115,5,1
270.367,157,4,1
209.633,80,5,1
135.957,63,3,1
683.702,63,13,1
157.826,63,14,1
145.016,24,2,1
1186.051,34,25,2
229.168,35,21,2
264.78000000000003,35,20,2
6.82,37,20,1
168.10399999999998,37,30,3
611.615,1,4,1
123.445,1,5,1
144.94,1,15,1
527.206,146,2,1
482.797,146,12,1
82.06,159,20,1
187.937,161,24,2
80.0,127,1,1
187.98499999999999,107,4,4
48.624,107,3,1
168.761,107,4,3
880.0,73,25,3
1119.153,112,22,2
160.848,112,35,1
145.699,130,20,1
80.0,143,0,1
222.358,58,3,1
86.886,58,4,2
170.755,58,14,2
186.942,82,0,1
510.561,81,20,4
182.496,81,30,1
80.0,11,5,1
156.935,134,4,1
61.611,134,3,1
47.479,134,12,1
213.976,124,22,3
412.503,85,12,1
301.573,85,43,1
33.701,89,54,1
80.0,5,4,1
347.355,31,0,1
269.279,31,13,1
79.022,3,2,1
803.207,1,40,1
644.236,1,50,1
232.557,2,40,1
80.0,63,4,1
309.115,59,22,1
170.885,59,2,1
224.686,40,5,1
345.237,40,25,2
310.077,40,12,2
1154.5300000000002,67,11,2
159.846,67,42,1
160.018,29,44,1
205.606,31,54,1
80.0,140,2,1
268.345,152,3,2
1680.0,139,3,2
80.0,75,3,2
175.674,93,3,2
119.289,93,31,2
185.037,93,41,3
621.0790000000001,9,32,2
27.736,9,43,1
231.184,9,53,1
994.817,17,2,1
95.973,40,4,1
189.21,40,14,1
753.0,40,33,1
116.086,40,32,1
70.28,63,10,1
273.851,154,13,1
80.0,50,3,1
174.85500000000002,163,11,2
107.3,163,22,1
197.846,90,31,1
131.452,6,5,1
98.057,6,15,1
230.38400000000001,9,50,2
385.953,65,14,1
250.879,65,45,1
1295.502,94,4,1
194.025,94,2,1
190.473,94,24,1
80.0,42,4,1
332.494,29,45,2
631.154,10,45,2
80.0,49,3,1
124.752,151,31,1
19.638,81,12,1
390.637,81,22,2
125.235,78,44,2
138.138,78,54,1
554.629,33,42,1
406.676,33,53,2
100.712,35,55,1
1680.001,69,0,4
80.0,82,0,2
226.47699999999998,116,20,2
253.52300000000002,116,31,3
678.437,88,24,1
201.563,88,14,1
480.0,85,1,2
880.0,4,24,1
859.036,54,12,1
420.96399999999994,54,23,3
499.932,97,10,1
1180.068,97,35,3
80.0,110,1,2
313.816,89,0,1
930.274,88,5,1
501.224,88,15,3
193.627,88,25,2
54.876,88,10,2
88.41199999999999,88,15,2
59.85,5,51,1
457.321,114,21,1
181.60799999999998,114,35,6
1035.119,27,5,2
216.512,112,1,3
138.844,152,20,1
341.156,150,41,3
139.476,77,3,1
389.885,77,23,1
350.63800000000003,77,33,2
1099.548,36,21,2
180.452,36,31,1
80.0,24,3,2
95.825,140,24,1
384.175,140,34,1
118.706,13,42,1
690.687,36,43,1
82.089,36,54,1
1327.144,151,45,1
233.348,152,30,2
119.508,152,35,1
126.947,152,30,1
80.0,54,0,1
41.555,137,11,1
231.677,137,21,1
206.768,136,20,2
245.378,113,14,1
252.901,113,24,1
258.414,113,25,2
51.918,113,20,1
105.952,113,25,1
1108.5,110,53,4
80.0,119,2,1
102.795,79,22,1
170.098,79,12,1
286.637,83,1,1
279.816,128,32,2
16.912,131,32,1
296.635,130,25,3
1401.909,159,12,2
54.555,130,22,1
167.995,130,32,3
55.542,130,33,1
115.422,130,32,1
62.501,10,10,1
85.384,48,24,1
179.907,15,43,1
214.708,42,23,1
491.24,110,0,1
124.003,163,32,1
93.171,163,53,1
839.256,139,15,1
3.375,143,42,1
80.0,115,3,1
222.554,113,1,1
168.00699999999998,113,11,3
89.437,112,5,3
472.359,55,3,1
205.46,55,0,1
202.181,55,15,1
1044.669,102,40,2
228.09,102,32,1
80.0,134,1,1
313.439,121,4,1
166.561,58,5,2
667.889,137,0,1
212.111,13,5,2
833.802,113,33,1
435.74399999999997,63,40,6
1365.063,3,35,1
18.67,3,33,1
296.267,3,23,2
80.0,135,4,1
250.749,160,44,2
424.417,160,45,1
204.834,160,54,3
142.635,160,44,1
246.12099999999998,161,33,2
286.182,90,5,2
825.894,90,15,1
148.588,92,31,1
202.428,47,21,1
114.118,47,41,1
102.789,47,31,1
238.212,150,1,1
188.386,7,11,1
287.905,7,45,1
97.524,7,55,1
1680.0,129,50,1
80.0,41,5,1
310.478,109,24,4
483.082,59,25,1
225.245,55,33,1
43.440999999999995,59,35,2
128.232,59,34,4
888.447,8,23,1
125.596,32,22,1
265.957,32,42,2
1369.351,144,44,1
28.445,105,25,1
177.629,106,31,1
483.808,95,40,1
396.192,95,41,2
741.304,45,32,1
538.696,87,40,5
80.0,119,3,1
161.016,96,4,1
121.363,96,20,1
197.621,96,25,1
356.567,124,11,1
644.98,120,32,1
79.982,123,25,1
111.767,124,31,1
80.0,122,3,1
188.274,120,22,1
610.4490000000001,126,50,2
484.621,144,0,1
424.447,146,35,1
56.562,146,40,1
177.834,146,52,2
136.53500000000003,146,51,2
954.639,0,10,1
69.179,2,10,1
7.27,2,15,1
57.811,2,14,1
186.844,16,44,1
9.291,55,2,1
42.496,16,20,1
437.504,16,30,1
163.405,86,22,1
394.081,134,52,1
39.427,38,33,1
853.362,38,43,1
129.761,40,43,2
257.451,40,44,1
175.013,129,2,1
1058.731,129,21,1
169.624,131,31,1
117.568,131,53,1
159.063,131,43,2
80.0,138,5,1
299.722,157,1,1
180.279,34,11,2
613.201,110,2,1
266.8,110,4,3
1221.181,162,15,3
58.819,162,5,1
200.927,162,15,2
80.0,25,0,1
342.582,111,25,1
137.418,147,12,1
467.025,93,12,2
568.742,93,22,2
244.232,93,21,3
652.044,79,42,1
176.617,128,30,1
25.01,127,45,1
130.857,127,40,2
269.425,19,2,2
133.076,22,2,2
49.704,22,12,1
103.991,22,2,1
1009.532,127,11,1
270.468,127,0,1
80.0,155,3,1
312.20300000000003,99,14,3
40.178000000000004,99,3,2
122.178,26,3,1
606.76,135,10,1
273.24,135,5,3
600.225,61,22,1
264.793,61,32,1
414.981,61,33,4
268.734,17,5,2
138.187,16,20,1
179.738,17,20,3
80.0,51,0,2
46.426,115,1,1
433.575,115,35,2
430.983,49,23,1
343.81,49,32,4
105.208,17,34,1
736.558,21,54,1
1347.154,34,45,1
182.897,34,41,1
149.949,34,40,1
68.183,108,22,1
15.178,0,13,1
21.431,0,23,1
468.86,87,41,1
4.419,43,42,1
406.721,43,51,2
855.326,101,0,2
48.424,101,1,1
376.25,56,13,1
238.742,89,15,1
241.25799999999998,89,14,2
411.607,3,24,1
80.0,50,5,1
179.166,62,2,1
7.279,62,3,1
62.438,62,14,1
231.11599999999999,60,21,2
237.315,128,24,1
56.514,130,34,1
43.681,130,25,1
287.49,130,40,3
954.5719999999999,37,22,2
325.428,37,32,1
631.878,99,42,1
176.866,138,55,1
173.144,138,45,1
53.429,35,20,1
129.114,35,31,1
297.457,35,41,3
41.634,133,25,1
10.823,133,45,1
410.002,133,55,1
94.093,86,53,1
237.09,115,5,1
125.303,115,15,1
80.0,99,0,1
11.045,66,3,1
293.694,66,33,3
36.268,66,42,2
0.816,63,34,1
880.0,155,32,2
1035.421,79,5,1
244.58,147,53,2
233.559,130,5,1
1003.625,130,44,1
135.184,129,50,1
80.0,8,3,1
302.78,137,30,2
177.221,135,40,3
187.26,146,30,2
207.847,154,21,1
1109.327,71,42,1
570.673,71,41,1
249.239,30,5,1
44.787,8,1,1
185.974,8,11,1
231.462,128,15,1
518.682,128,25,1
197.66499999999996,127,41,3
332.19,127,51,4
1457.486,65,31,5
80.0,23,4,1
112.285,18,2,1
102.19800000000001,18,32,2
197.383,18,53,1
80.0,78,4,1
318.472,134,30,3
161.527,133,20,1
879.999,13,34,3
1057.704,33,50,1
222.296,33,45,1
1346.4499999999998,40,34,2
333.55,40,35,3
80.0,19,5,1
192.88,153,3,1
880.0,78,31,5
740.546,69,43,1
244.327,72,53,1
51.583,72,52,1
1452.819,144,23,1
131.494,144,13,2
95.686,144,2,1
80.0,164,4,1
35.191,66,40,1
258.624,66,50,1
186.185,67,40,2
110.749,164,13,1
1680.0000000000002,147,41,3
77.009,64,13,1
186.33,72,5,1
207.887,158,12,1
64.208,158,11,3
126.009,158,21,1
679.3,157,4,1
419.698,130,13,1
15.644000000000002,15,20,2
126.718,15,30,1
80.0,151,3,1
186.395,73,0,1
293.605,73,10,2
78.476,80,22,2
662.9449999999999,80,32,2
44.187,80,22,1
138.579,80,24,1
708.685,129,3,1
571.315,131,20,1
80.0,66,1,1
257.0,51,0,1
110.578,51,1,5
112.422,51,11,1
57.047,134,4,1
345.472,18,41,1
814.963,18,51,2
80.0,132,5,1
275.438,73,11,1
83.718,75,12,1
120.844,72,5,1
158.38,129,50,1
80.0,136,2,1
112.099,138,11,1
367.901,136,22,1
592.627,12,1,1
251.38400000000001,0,2,2
182.569,118,4,1
398.46,118,14,1
29.43,118,44,1
228.054,118,53,1
80.0,35,2,1
222.978,14,35,1
19.757,14,45,1
237.265,12,31,2
197.037,56,4,1
2.812,56,30,1
1431.41,70,13,1
118.192,0,3,1
130.399,156,3,2
80.0,38,0,1
196.019,1,25,1
275.403,2,32,3
215.207,114,51,1
200.045,25,0,1
1083.185,25,20,2
396.769,26,20,4
80.0,47,2,1
480.0,98,2,1
528.375,18,10,1
298.039,19,11,3
821.61,18,25,1
127.217,18,35,1
731.173,20,45,1
80.0,148,5,1
68.733,92,22,1
288.624,84,30,1
43.718,86,40,1
316.531,86,51,2
231.12599999999998,85,55,3
1107.536,134,22,2
172.464,134,21,2
171.699,134,22,1
922.606,129,11,2
757.395,129,21,1
316.303,129,11,1
80.0,22,1,2
65.438,118,24,1
85.737,118,35,1
328.826,118,45,4
185.734,70,24,2
1280.0,36,21,2
709.101,81,23,2
446.857,81,33,1
96.233,81,32,2
427.80899999999997,79,31,3
751.992,8,32,4
128.008,8,22,1
80.0,126,0,1
80.0,9,1,1
272.063,18,12,1
207.938,21,5,3
987.943,104,4,1
166.686,106,3,1
1306.278,92,1,2
190.269,47,2,2
4.241,47,3,1
179.213,162,3,4
80.0,5,0,1
621.385,40,40,1
1161.376,126,40,1
53.162,126,50,1
80.0,44,2,1
480.0,93,4,4
144.491,146,2,1
1031.294,146,42,3
104.215,146,32,1
365.796,12,10,1
61.308,12,40,1
104.931,12,51,2
80.0,19,4,1
135.72,34,21,2
344.281,33,25,1
309.242,100,2,1
266.279,100,12,1
304.48,100,22,3
1034.965,119,5,2
25.487,150,35,1
219.549,152,50,2
35.571,132,20,1
44.223,132,21,1
23.261,134,25,1
302.99800000000005,134,44,5
80.0,19,1,1
941.303,163,10,1
62.692,53,12,2
480.001,131,33,4
614.1569999999999,122,33,2
428.075,81,0,1
379.709,81,20,1
141.485,81,45,1
62.971,41,51,1
255.989,32,2,2
224.01,32,3,2
423.813,129,11,1
318.447,129,20,3
122.028,129,33,1
1273.926,101,42,1
406.074,101,53,5
61.917,60,0,1
651.2180000000001,112,22,3
104.604,149,35,1
124.177,112,12,1
968.772,63,30,1
126.813,63,25,1
184.414,64,42,1
80.0,63,0,1
236.831,130,15,1
100.208,131,12,3
142.961,131,22,1
499.771,121,24,1
628.213,119,44,2
271.177,134,32,1
74.145,39,13,1
77.079,145,21,1
103.99700000000001,144,35,2
51.164,144,45,1
247.76,105,54,1
117.902,147,35,1
762.097,147,45,4
728.778,91,22,1
110.973,91,23,1
293.537,91,43,2
146.711,134,45,2
191.665,129,10,1
80.0,8,4,1
480.0,128,34,2
427.235,82,45,1
148.64,82,50,1
52.149,82,41,1
251.97700000000003,81,44,5
938.446,44,12,1
34.551,16,13,1
266.13199999999995,16,24,3
11.009,72,1,1
1255.835,72,41,1
192.38799999999998,72,40,2
220.769,72,50,2
80.0,122,1,1
188.734,84,21,1
590.056,121,5,2
87.76599999999999,121,11,2
202.178,121,20,4
186.11,97,42,1
649.54,97,52,1
444.349,97,53,3
80.0,7,0,1
224.351,95,3,1
24.162,95,4,1
231.487,95,5,2
3.562,90,20,1
233.696,90,11,2
1299.97,13,44,1
155.164,13,45,1
53.46,13,35,1
171.40599999999998,13,25,2
80.0,110,33,2
618.671,115,2,2
18.465,111,11,1
25.84,111,12,1
217.025,111,24,2
505.234,16,20,1
44.516,16,30,1
730.2510000000001,17,40,3
1505.077,82,33,2
174.923,82,32,3
80.0,98,30,1
38.919,56,2,1
126.839,101,32,2
116.973,101,31,1
197.27,56,43,1
469.69100000000003,133,5,2
21.555,31,30,1
544.621,31,51,5
1603.723,133,5,4
80.0,102,13,1
106.672,159,52,1
71.929,96,5,1
351.946,96,33,1
456.124,96,32,6
496.718,72,14,1
454.748,72,34,2
328.534,72,53,2
1449.085,153,25,2
149.942,154,1,1
80.0,150,1,1
68.006,120,1,2
71.832,120,11,1
340.162,124,12,1
725.918,67,0,4
154.081,66,5,1
153.51999999999998,67,0,2
28.434,92,3,1
624.957,92,53,1
394.317,8,34,5
80.0,70,4,1
8.122,40,5,1
67.084,40,25,1
78.345,40,35,1
132.004,40,44,2
194.446,40,53,3
266.858,29,4,1
212.746,29,15,1
161.426,29,10,1
238.97000000000003,29,20,3
366.034,124,33,1
656.291,124,43,1
104.857,124,52,1
62.098,83,43,1
480.0,79,13,1
120.855,64,10,2
1174.635,94,13,2
105.365,94,3,1
130.762,94,13,1
230.917,24,1,1
739.599,24,21,1
709.4839999999999,24,31,5
80.0,42,5,1
302.568,121,2,1
83.267,164,4,2
94.165,164,14,1
298.034,49,14,1
280.672,49,30,1
161.311,48,20,1
139.983,48,30,1
489.556,51,21,1
80.0,2,0,1
54.528,150,2,1
520.943,150,21,1
17.837,150,11,1
121.125,152,10,1
165.567,152,25,1
43.808,58,53,1
242.336,136,10,1
217.675,161,2,2
262.325,161,1,3
749.9870000000001,40,24,4
130.012,40,35,2
1280.0000000000002,22,50,4
1425.696,88,51,1
38.631,88,34,1
30.268,134,55,1
150.461,117,3,1
464.338,117,32,2
265.202,117,31,3
281.68,117,0,1
136.682,46,0,1
81.794,46,25,1
1221.659,46,54,1
105.666,46,34,1
5.678,46,44,1
128.52,46,53,2
80.0,18,5,2
78.119,139,2,1
133.238,139,12,1
268.643,139,33,1
608.558,70,25,2
271.442,116,14,1
188.736,95,42,1
350.36199999999997,47,24,2
80.0,33,5,1
42.283,80,10,1
238.845,80,20,1
198.871,37,2,1
72.574,149,2,2
43.294,149,1,1
80.0,4,4,1
475.26800000000003,41,24,5
1442.754,30,24,6
270.161,29,5,1
209.839,59,2,1
592.282,73,4,1
20.029,73,1,1
136.923,33,5,1
129.849,153,11,2
1021.077,141,14,1
117.05,24,12,1
141.873,24,0,1
80.0,127,1,1
880.0,59,54,6
346.923,101,42,1
382.866,89,23,1
76.445,74,1,2
196.911,60,5,1
471.661,32,32,1
127.558,32,41,1
711.312,157,4,1
266.51,130,13,1
157.54,84,1,1
72.614,31,33,1
350.042,43,34,1
1124.38,85,53,2
149.131,43,44,1
80.0,135,5,2
252.215,84,2,1
86.313,82,2,1
141.473,87,3,2
1567.449,36,32,3
112.551,36,22,1
80.0,162,2,1
364.706,16,22,1
307.132,42,21,1
128.508,16,32,1
1280.0,1,5,1
77.161,61,2,1
117.433,111,5,1
138.858,147,23,1
101.83,147,32,1
121.879,147,33,1
372.68,128,5,1
66.178,127,35,1
164.406,127,45,2
116.307,127,51,2
160.43,123,52,2
102.424,127,51,1
1166.748,89,15,3
113.252,89,5,1
448.816,92,14,1
968.984,163,43,1
262.201,94,34,1
69.458,90,5,1
301.402,21,31,1
7.519,21,41,1
571.078,21,50,1
1015.0169999999999,119,42,2
80.0,31,4,1
314.413,67,0,2
165.587,94,0,1
1368.483,17,32,1
117.656,2,22,1
193.86,2,32,3
325.389,41,3,2
154.611,41,4,1
206.541,28,3,1
213.72,28,23,4
1280.0,116,31,1
1347.915,29,25,2
51.274,67,32,1
9.083,67,21,1
271.727,67,20,1
31.242,164,24,1
163.295,146,34,2
371.336,98,50,1
1589.887,88,21,2
90.113,88,11,1
146.703,88,21,1
157.982,94,4,1
32.737,92,14,1
135.857,90,51,2
134.145,83,4,2
111.173,83,3,1
846.832,12,45,1
151.87,12,55,2
1266.6639999999998,90,30,3
141.824,90,50,1
302.16999999999996,139,4,2
85.67,145,1,1
279.244,56,33,1
134.483,100,55,1
35.385,100,54,1
85.218,66,1,1
106.277,66,11,1
1088.504,66,31,3
143.058,124,33,1
1536.942,124,53,4
76.679,46,4,1
185.522,87,0,1
97.815,87,1,3
154.978,87,11,3
1046.388,52,42,2
233.612,52,32,1
481.795,117,2,1
247.164,117,12,1
533.76,117,52,1
156.457,117,53,4
148.029,160,0,1
331.971,161,31,4
448.851,160,34,2
431.149,160,44,2
662.239,5,4,1
617.762,1,22,2
352.683,40,10,1
80.0,62,2,1
662.406,52,5,1
44.205,52,10,1
89.195,54,51,1
164.946,55,51,3
558.214,81,10,1
909.126,81,20,1
212.661,81,0,1
80.0,123,3,1
229.74200000000002,106,24,3
948.076,90,15,1
331.924,90,11,2
80.0,104,4,1
151.447,123,3,1
328.553,126,14,1
630.005,67,4,1
249.995,10,4,2
1107.116,35,20,1
397.056,35,35,2
169.331,33,21,2
59.097,150,22,1
299.3,148,31,2
92.857,150,42,1
1287.831,34,15,2
81.994,11,12,4
77.924,38,4,1
232.251,10,23,1
245.585,46,4,1
38.744,47,1,1
195.671,47,2,4
183.147,106,12,1
594.749,106,23,3
102.104,106,22,1
202.156,106,23,2
59.114,127,34,1
500.267,127,44,1
46.884,79,2,1
152.256,81,21,2
669.715,112,20,1
595.166,111,45,1
211.814,111,30,1
203.305,111,35,1
265.681,3,33,1
19.584,0,24,1
194.735,0,13,2
299.263,15,5,1
580.737,15,15,5
391.555,60,42,1
52.629,151,33,1
309.063,151,32,2
275.886,104,35,1
746.9499999999999,104,45,3
257.165,104,55,3
126.751,104,45,1
80.0,86,5,1
221.304,54,13,1
258.697,21,23,2
880.0,82,21,2
1024.722,21,2,3
31.139,57,4,1
12.875,57,3,1
211.265,144,5,2
80.0,86,3,1
63.204,100,5,1
1280.0,121,21,5
1422.801,0,23,1
117.90100000000001,0,13,2
139.298,0,12,1
80.0,34,1,1
3.296,150,5,1
423.853,150,35,3
52.851,150,25,1
111.621,150,35,1
673.45,110,34,1
206.55,110,4,1
57.212,100,11,1
822.788,100,21,3
80.0,49,14,2
262.922,32,10,2
217.078,30,25,1
46.923,75,31,1
200.81,75,51,1
80.0,61,1,1
169.247,92,2,1
310.753,92,12,2
733.8800000000001,121,11,3
146.119,121,21,1
80.0,158,2,1
2.913,109,15,1
609.962,82,5,1
270.038,153,13,2
208.705,30,12,1
265.75,30,32,1
1315.377,128,41,1
40.718,128,40,1
323.906,157,50,2
0.864,77,25,1
82.08500000000001,77,45,2
169.708,77,55,1
33.496,77,40,1
3.539,77,45,1
193.84699999999998,75,41,2
177.261,64,14,1
87.428,87,42,1
129.94,87,51,2
14.254,87,52,2
1397.61,25,11,1
53.146,25,1,1
229.244,25,12,1
80.0,71,4,1
51.386,123,33,1
107.371,156,54,1
880.0,77,15,2
1280.0,133,51,2
98.517,21,25,1
193.546,21,35,2
187.937,18,32,2
80.0,74,3,1
204.449,26,12,1
275.551,1,42,1
354.498,13,4,1
100.289,13,14,2
301.519,12,35,2
123.694,13,31,1
1280.0,12,30,2
1404.402,59,10,1
111.46300000000001,59,0,3
32.541,59,5,1
131.593,148,3,1
80.0,134,3,1
1127.491,41,22,1
552.509,41,40,1
68.223,147,2,1
80.306,41,2,1
94.145,41,12,1
13.04,41,22,1
79.532,14,42,2
212.977,14,32,2
413.975,57,30,2
80.0,98,2,1
280.337,72,22,2
3.012,54,15,1
50.697,54,25,3
13.521,73,10,1
40.56,73,15,1
79.404,73,5,3
880.6360000000001,14,20,2
399.36400000000003,14,34,2
80.0,49,0,1
243.861,61,25,1
236.139,107,23,2
225.669,121,24,1
136.44400000000002,121,43,2
1032.898,46,1,1
65.7,100,0,1
66.97,73,43,1
259.571,124,44,1
17.729,51,10,1
166.609,51,20,1
197.398,51,40,1
1246.025,57,35,1
302.202,58,31,3
131.774,58,30,2
23.791,58,31,1
88.066,58,30,1
80.0,75,2,1
346.706,71,12,1
269.622,71,33,1
132.886,71,42,2
130.787,71,43,1
621.3510000000001,155,45,2
370.839,153,41,1
287.809,155,55,1
1431.869,148,21,1
67.468,148,11,1
180.663,147,0,1
80.0,140,4,1
205.127,163,10,1
3.156,162,10,1
56.894,162,20,1
82.958,162,2,2
111.407,147,23,1
103.157,65,24,2
508.58000000000004,65,53,2
1247.811,153,2,1
205.079,153,3,1
227.11199999999997,153,13,3
80.0,132,2,1
162.274,155,1,1
317.726,155,12,4
224.578,111,0,1
418.107,112,40,1
4.218,112,30,1
233.097,112,21,1
160.999,4,13,1
414.44,93,55,4
80.0,61,0,1
72.383,10,5,1
139.19,10,15,1
110.78,40,22,1
79.867,36,21,1
171.289,123,50,2
1280.0,33,3,2
724.399,37,41,1
80.0,42,1,1
26.649,161,32,1
306.073,153,3,1
226.771,153,32,1
517.843,153,41,1
229.312,153,43,1
1.795,134,15,1
78.205,91,23,1
115.158,4,3,1
880.0,10,1,2
779.885,134,0,1
164.786,132,10,1
177.721,134,25,1
46.671,132,20,1
110.937,132,21,1
80.0,143,2,1
335.97,121,20,4
144.029,121,11,2
880.0,64,2,3
431.699,113,40,1
80.0,61,3,1
301.544,118,10,1
178.456,118,0,2
531.479,77,5,1
39.581,144,1,1
156.85399999999998,142,2,2
758.4839999999999,1,3,2
43.41,142,2,1
252.372,115,2,1
146.526,115,43,1
1066.067,29,53,1
117.333,123,34,1
111.154,120,53,1
240.42,164,5,1
162.456,164,10,1
477.124,164,20,2
1118.046,139,2,2
161.954,49,4,2
475.111,93,30,1
80.0,124,0,1
1280.0,47,2,3
308.025,16,21,4
790.089,52,14,2
489.911,52,24,3
80.0,28,0,1
753.0300000000001,4,0,2
492.08,5,21,1
27.619,4,25,1
7.271999999999999,4,15,2
153.989,4,0,1
813.724,126,32,2
866.276,126,51,1
263.527,61,5,1
85.58,110,2,2
130.894,110,3,2
80.0,3,5,1
456.43399999999997,58,31,4
102.99,109,44,1
491.945,144,34,1
549.492,144,43,3
39.367,144,53,2
1357.933,60,43,1
66.802,24,44,1
134.954,24,45,1
120.31,24,54,1
80.0,32,5,1
262.518,51,12,1
217.482,19,1,2
1014.099,84,52,1
80.0,63,3,1
196.128,73,13,2
107.318,73,12,1
176.554,73,11,1
241.496,17,4,1
427.464,17,23,1
611.0400000000001,17,32,3
80.0,155,3,2
164.942,150,15,1
145.445,150,33,2
169.612,150,44,1
632.688,52,0,1
647.3120000000001,52,11,3
61.821,158,2,1
647.072,27,45,1
232.928,28,41,3
235.44799999999998,151,12,2
1298.038,6,1,1
127.378,8,0,1
254.584,40,3,2
298.073,153,2,1
